,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability,Level 2 label,Level 2 probability
,,,,,,,,Ugx4S6CetUgWZeRoAx14AaABAg.8_C_xXcmE8W8_F4xMtV_Q4,Flyn Dick,3 weeks ago,1511812089434,"Sabina Cruz it may seem odd to you, but human beings evolved in certain tribes and cultures and it is a part of human nature. I understand maybe some ppl want to change that, but we cannot deny the reality of human nature.",0,/Negative/Worry/,Negative,0.498,Worry,0.235
,,,,,,,,Ugx4S6CetUgWZeRoAx14AaABAg.8_C_xXcmE8W8_F66fWEI81,Sabina Cruz,3 weeks ago,1511812089437,"Flyn Dick but we do deny the reality of human nature all the time. That’s why we have things like etiquette. It’s part of evolution to distance ourselves from our animalistic side by learning about the how and why about ourselves. Knowledge and self awareness separate us from our animal predecessors and, I guess, counterparts.",1,/Negative/Worry/,Negative,0.476,Worry,0.255
,,,,,,,,Ugx4S6CetUgWZeRoAx14AaABAg.8_C_xXcmE8W8_FGPAUUXC4,Flyn Dick,3 weeks ago,1511812089439,"Sabina Cruz interesting points on human nature. We do disregard it sometimes. But we also give into it all the time you know and act like the animals we are. I would say things like lust, violence and anger are human nature that we cannot avoid sometimes.",0,/Negative/Sadness/,Negative,0.405,Sadness,0.234
,,,,,,,,Ugx4S6CetUgWZeRoAx14AaABAg.8_C_xXcmE8W8_FjlPsNm1e,Billy Smith,3 weeks ago,1511812089441,"Sabina Cruz when I first read your comment I thought you were literally insane. Your actually extremely well spoken and articulate, I appreciate your willingness to be open minded and not condemning people for dating within their race...(which I believe is only because some guys take whoever shows interest especially if they are shy) also because of not being around women of other races that are interested in them too",0,/Positive/Relief/,Positive,0.444,Relief,0.32
,,,,,,,,Ugx4S6CetUgWZeRoAx14AaABAg.8_C_xXcmE8W8__BzpkvhwR,Dave Tyler,2 weeks ago,1512416889443,Sabina Cruz if your only attracted to your own race that is not racist at all,0,/Neutral/Surprise/,Neutral,0.423,Surprise,0.639
Ugzl2SL5k2HWRuU7LRh4AaABAg,NeuKrofta,3 weeks ago,1511812088896,It's okay to be white,11,true,4,,,,,,,/Neutral/Surprise/,Neutral,0.362,Surprise,0.604
,,,,,,,,Ugzl2SL5k2HWRuU7LRh4AaABAg.8_CPDUcvGI08_GyjYtQqGc,jaylecia davila,3 weeks ago,1511812089397,NeuKrofta but it’s not okay to be a white supremacist.,2,/Negative/Worry/,Negative,0.433,Worry,0.235
,,,,,,,,Ugzl2SL5k2HWRuU7LRh4AaABAg.8_CPDUcvGI08_HuQ9uf6q9,Ángel Andrés Torres,3 weeks ago,1511812089399,jaylecia davila the problem is that people on the left label a bunch of conservatives as white supremacist,0,/Negative/Sadness/,Negative,0.379,Sadness,0.224
,,,,,,,,Ugzl2SL5k2HWRuU7LRh4AaABAg.8_CPDUcvGI08_I8TqWF1yC,NeuKrofta,3 weeks ago,1511812089402,why not?,0,/Negative/Worry/,Negative,0.56,Worry,0.231
,,,,,,,,Ugzl2SL5k2HWRuU7LRh4AaABAg.8_CPDUcvGI08_KPHAKWfeK,The Truth Tellers,3 weeks ago,1511812089404,"Who are these supposed white supremacists? I can't even think of one. 
Ive heard Gavin Mcinnis, Milo  Yiannopoulos, Stefan Molyneux, Jordan Peterson, Ben Shapiro, Jared Taylor, Richard Spencer, Steven Crowder, Roaming Millennial, Dave Rubin all talk extensively and I would not classify a single one of them as a white supremacist... so please someone give me an example of a white supremacist",0,/Negative/Anger/,Negative,0.486,Anger,0.228
Ugxul5cXQT41lms2Ua14AaABAg,Michael Tilrico,4 weeks ago,1511207288900,"I disagree, there is nothing wrong with staying silent and letting your legal team do stuff for you from a business perspective.  From a pure money perspective, you never know what tomorrow politics are going to be, stay out of it, yes your art may have politics in it but its art and that's your product.  Also, and more importantly, yes Taylor is a person and most likly a person that dosent want to draw out the hate.  Do the business that needs to be done, take your paycheck, and enjoy your life, Taylor I respect you.",3,false,0,,,,,,,/Negative/Hate/,Negative,0.442,Hate,0.235
UgxsqZSxaRhKA6q5lP94AaABAg,7mnee 3,4 weeks ago,1511207288903,"Wait so they want Taylor to be like 
“Hey guys I don’t agree with you on a political level so please stop listening to my music” ? 

I even dislike Taylor but this is ridicules, come on see the dislike ratio on your videos, you can’t be this delusional.",5,false,0,,,,,,,/Positive/Love/,Positive,0.52,Love,0.3
UgzlV336iIFowB72Y7h4AaABAg,7mnee 3,4 weeks ago,1511207288906,Oh wow way to go and “support women” amright? Talk about reaching,3,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.43,Surprise,0.731
Ugyd0qoorBx5NQGDffN4AaABAg,Greg MacGillivray,4 weeks ago,1511207288908,It's okay to be white,14,true,6,,,,,,,/Neutral/Surprise/,Neutral,0.362,Surprise,0.604
,,,,,,,,Ugyd0qoorBx5NQGDffN4AaABAg.8_ApJHA079v8_F2nH0zXqY,Lar M,3 weeks ago,1511812089359,What's wrong of being white ? I am black.,0,/Negative/Worry/,Negative,0.588,Worry,0.321
,,,,,,,,Ugyd0qoorBx5NQGDffN4AaABAg.8_ApJHA079v8_F4SGmZm5Q,Greg MacGillivray,3 weeks ago,1511812089362,"Lar M it's okay to be either, but I'm white and dam proud of it.",2,/Positive/Relief/,Positive,0.478,Relief,0.282
,,,,,,,,Ugyd0qoorBx5NQGDffN4AaABAg.8_ApJHA079v8_GBEkGQaBr,Lord Dayu,3 weeks ago,1511812089364,False victimhood.,2,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.427,Empty tweets / Garbage / No sentiments,0.527
,,,,,,,,Ugyd0qoorBx5NQGDffN4AaABAg.8_ApJHA079v8_GkxNeGvgB,Greg MacGillivray,3 weeks ago,1511812089366,Lord Dayu it's okay to be white,4,/Neutral/Surprise/,Neutral,0.375,Surprise,0.591
,,,,,,,,Ugyd0qoorBx5NQGDffN4AaABAg.8_ApJHA079v8_iuzc4Wl0d,The Existential Nihilist,2 weeks ago,1512416889368,"It's ok to be white, but racial crimes of any kind are autistic. Be proud of something you've actually done, not something you can't help.",0,/Negative/Worry/,Negative,0.458,Worry,0.249
,,,,,,,,Ugyd0qoorBx5NQGDffN4AaABAg.8_ApJHA079v8_iv2N5AE6z,The Existential Nihilist,2 weeks ago,1512416889371,"""Pride"" not crimes. Thanks cuntcheck",0,/Neutral/Surprise/,Neutral,0.428,Surprise,0.516
Ugy2perhVPffxfYmyU54AaABAg,Jammit Timmaj,4 weeks ago,1511207288912,Sure alt-right. Hitler was all over that modern music and non-white people.,3,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.501,Surprise,0.721
Ugzf6zKTFXjk0lMz_rB4AaABAg,Nestor Gonzalez,4 weeks ago,1511207288915,White supremacist are Loser and they behave just like the losers they are lmao. I bet they don't get why there losers and even people they think is on there side calls them losers.,0,true,4,,,,,,,/Negative/Hate/,Negative,0.41,Hate,0.238
,,,,,,,,Ugzf6zKTFXjk0lMz_rB4AaABAg.8_AMmOjWOTx8_BoM8Rv2j2,5 minutes ago,4 weeks ago,1511207289338,"*they’re, there, their",0,/Neutral/Surprise/,Neutral,0.408,Surprise,0.898
,,,,,,,,Ugzf6zKTFXjk0lMz_rB4AaABAg.8_AMmOjWOTx8_F30S_wOsU,Lar M,3 weeks ago,1511812089340,And so as Black Lives Matter. They are also bunch of losers.,0,/Positive/Relief/,Positive,0.346,Relief,0.289
,,,,,,,,Ugzf6zKTFXjk0lMz_rB4AaABAg.8_AMmOjWOTx8_JYtl-XNnr,Howard J Cartmell,3 weeks ago,1511812089342,La Raza too. Fascist roots.,0,/Neutral/Surprise/,Neutral,0.487,Surprise,0.586
,,,,,,,,Ugzf6zKTFXjk0lMz_rB4AaABAg.8_AMmOjWOTx8_Sj65chULv,Reub3,3 weeks ago,1511812089344,ya callate pendejo con tus pendejadas. pinche racista!,0,/Positive/Love/,Positive,0.361,Love,0.232
UgwiYk9R1r61RZMnKp94AaABAg,Nestor Gonzalez,4 weeks ago,1511207288918,Lmao,0,false,0,,,,,,,/Positive/Fun/,Positive,0.712,Fun,0.407
Ugw0OsYGzxwZbZ4OGbp4AaABAg,J R,4 weeks ago,1511207288921,White people matter,5,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.459,Surprise,0.631
UgyMUSTa-hA1KRiJqgx4AaABAg,DoubledEdgeSword,4 weeks ago,1511207288923,still not ok to be other than white..,1,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.528,Empty tweets / Garbage / No sentiments,0.558
UgzKSpuzpWrlNGoWUhd4AaABAg,caeotic,4 weeks ago,1511207288927,I believe that it is okay to be white,9,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.463,Surprise,0.812
Ugzz5Jo3vjcRb9RVUYZ4AaABAg,Jacob Smith,4 weeks ago,1511207288929,It's okay to be white.,17,true,3,,,,,,,/Neutral/Surprise/,Neutral,0.362,Surprise,0.604
,,,,,,,,Ugzz5Jo3vjcRb9RVUYZ4AaABAg.8_9xw3bBjFN8_F36Qz8I_S,Lar M,3 weeks ago,1511812089380,It's ok to be any color period !,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.477,Empty tweets / Garbage / No sentiments,0.644
,,,,,,,,Ugzz5Jo3vjcRb9RVUYZ4AaABAg.8_9xw3bBjFN8_G9weSTMj4,Sydrxh,3 weeks ago,1511812089383,Who even said it wasn’t,0,/Neutral/Surprise/,Neutral,0.53,Surprise,0.677
,,,,,,,,Ugzz5Jo3vjcRb9RVUYZ4AaABAg.8_9xw3bBjFN8_HuXjAgl5u,Ángel Andrés Torres,3 weeks ago,1511812089385,Sydrxh the anti white agenda the left has,1,/Negative/Sadness/,Negative,0.393,Sadness,0.231
Ugz-NE_k8TwMFOnkcHd4AaABAg,Jake Cox,4 weeks ago,1511207288932,It's okay to be white,14,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.362,Surprise,0.604
UgzRx4aRiYEPUFmHEet4AaABAg,Rub poison ivy On your skin,4 weeks ago,1511207288935,"What I hear from tyt is nothing but blanket statements that dehumanizes caucasians . Let's research every race and just see which race would be the most evil throughout history , how many races and cultures have owned slaves .. what ethnicities were slaves besides Africans . I mean if it's okay to beat around the bush of some kind of revenge against white men and woman or white genocide , what makes any of you that are against Caucasian Americans any better than any dictator or evil leader .. I also hear the radical left siding with Kim jun un because he insulted trump ..interesting .. but yea trump is so horrible . And since when did the left have to agree with just the left and the right has to agree with the right ? Can't we agree on anything at all ?",4,false,0,,,,,,,/Negative/Worry/,Negative,0.403,Worry,0.237
Ugx0lNFYEf0wPsvuUex4AaABAg,jeroen pos,4 weeks ago,1511207288938,It's ok to be white.,14,false,0,,,,,,,/Neutral/Surprise/,Neutral,0.415,Surprise,0.533
UgwhTMgzR6J6opZV_zl4AaABAg,Marius Holmberts,4 weeks ago,1511207288940,Was the Armenian genocide racist towards Armenians ?,13,true,3,,,,,,,/Negative/Worry/,Negative,0.35,Worry,0.227
,,,,,,,,UgwhTMgzR6J6opZV_zl4AaABAg.8_93nbWmUQc8_F3CZ-fVuC,Lar M,3 weeks ago,1511812089315,Armenian genocide is a extermination act not a racist act.,0,/Negative/Worry/,Negative,0.416,Worry,0.222
,,,,,,,,UgwhTMgzR6J6opZV_zl4AaABAg.8_93nbWmUQc8_HEpWWYIXM,Marius Holmberts,3 weeks ago,1511812089317,so the Holocaust was not racist then ?,1,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.505,Empty tweets / Garbage / No sentiments,0.545
,,,,,,,,UgwhTMgzR6J6opZV_zl4AaABAg.8_93nbWmUQc8_L5NDC7JV3,eXcel Mango,3 weeks ago,1511812089319,Marius Holmberts never happened so no,1,/Negative/Sadness/,Negative,0.708,Sadness,0.26
Ugy5zcEMqL7z1aQidKh4AaABAg,Derek Hale,4 weeks ago,1511207288943,Just stfu... please. Your low regressive IQs is offensive to normal humans.,13,false,0,,,,,,,/Negative/Worry/,Negative,0.396,Worry,0.245
UgzTtC5PH0Hm192sySN4AaABAg,Karen Walkeden,1 month ago,1511034488946,It's OK to be white.,33,true,2,,,,,,,/Neutral/Surprise/,Neutral,0.415,Surprise,0.533
,,,,,,,,UgzTtC5PH0Hm192sySN4AaABAg.8_87_8Ipn7M8_KpPFXD82k,Messy Marv,3 weeks ago,1511812089449,"Karen Walkeden Yeah, but it’s not okay to be a white supremacist you dumb fat ass cow.",0,/Negative/Anger/,Negative,0.425,Anger,0.225
,,,,,,,,UgzTtC5PH0Hm192sySN4AaABAg.8_87_8Ipn7M8_SjL3XEjMy,Reub3,3 weeks ago,1511812089452,Its not ok to be a socialist,1,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.386,Empty tweets / Garbage / No sentiments,0.7
UgzEbbtn42FLRxYgI6N4AaABAg,Karen Walkeden,1 month ago,1511034488949,The young turks is the most racist show ever they hate white people.,24,true,3,,,,,,,/Neutral/Surprise/,Neutral,0.392,Surprise,0.883
,,,,,,,,UgzEbbtn42FLRxYgI6N4AaABAg.8_87HIEYPU98_9jLIOTHN1,Meirstein,4 weeks ago,1511207289298,Oh shut up soccer mom,0,/Positive/Love/,Positive,0.35,Love,0.234
,,,,,,,,UgzEbbtn42FLRxYgI6N4AaABAg.8_87HIEYPU98_AbJr02N9v,Earla Weese,4 weeks ago,1511207289300,"Karen Walkeden Yeah, they hate white people. That's why there are white people reporting on white supremacy!!",2,/Negative/Hate/,Negative,0.455,Hate,0.266
,,,,,,,,UgzEbbtn42FLRxYgI6N4AaABAg.8_87HIEYPU98_F3K4uvN4s,Lar M,3 weeks ago,1511812089302,The young turks don't hate anybody. They are just plain stupid.,0,/Negative/Hate/,Negative,0.721,Hate,0.311
UgxR8xCuRGKdZp-rjPx4AaABAg,Fuck Trump,1 month ago,1511034490147,I blame Trump if for nothing else he's a retard.... ;-),0,true,3,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.417,Empty tweets / Garbage / No sentiments,0.643
,,,,,,,,UgxR8xCuRGKdZp-rjPx4AaABAg.8_7gxabXnMm8_F3P22b3nS,Lar M,3 weeks ago,1511812090570,You have already blamed Trump for being a retard.,0,/Positive/Enthusiasm/,Positive,0.384,Enthusiasm,0.241
,,,,,,,,UgxR8xCuRGKdZp-rjPx4AaABAg.8_7gxabXnMm8_SjR_dVv6D,Reub3,3 weeks ago,1511812090572,Its ok to be white,0,/Neutral/Surprise/,Neutral,0.415,Surprise,0.533
,,,,,,,,UgxR8xCuRGKdZp-rjPx4AaABAg.8_7gxabXnMm8_TMcDgQ8IQ,Fuck Trump,3 weeks ago,1511812090575,Reub3 absolutely but not a racist and that is what you have to distinguish between the two.,0,/Negative/Sadness/,Negative,0.451,Sadness,0.24
UgzDckf0lVAKq-IgT_R4AaABAg,Joe Cabrera,1 month ago,1511034490153,"ok wtf first madonna now taylor lol please this is so fucken stupid , love taylor",2,false,0,,,,,,,/Positive/Love/,Positive,0.544,Love,0.385
UgwviNIOVnQlYkKiBcB4AaABAg,Mediumcool2000,1 month ago,1511034490158,"Take a shot everytime she says ""uhhh.""  Get alcohol poisoning in 4 seconds.  Rehease!  Makes this whole report seem like amateur hour",6,false,0,,,,,,,/Negative/Hate/,Negative,0.414,Hate,0.27
UgxeFsBZH2inqTVPGNt4AaABAg,Penemuel Watcher,1 month ago,1511034490160,"/ourgirl/
Deal with it...",7,false,0,,,,,,,/Positive/Happiness/,Positive,0.378,Happiness,0.261
UgyIglgv4lKawVO5EEZ4AaABAg,Evade Money,1 month ago,1511034490164,No were not,3,false,0,,,,,,,/Negative/Worry/,Negative,0.613,Worry,0.276
UgyI7vX87CpJTcKYqkZ4AaABAg,Tennessean,1 month ago,1511034490167,"The young Turks are upset because it was too late for the left to claim her, this is one dumbass channel",11,false,0,,,,,,,/Negative/Sadness/,Negative,0.632,Sadness,0.225
UgwCrpqcq9lNQOvIWsN4AaABAg,bellabana,1 month ago,1511034490170,"Oh the irony of Taylor Swift fans defending her yet they themselves don't realize how easily they've been manipulated by Swift to obtain as much money from them as possible. Swift is a brand & business first, she & her team calculate everything down to smallest detail yet her fans think she's a spontaneous, funny, girl next door type when in reality it's all about the money for her! So gullible!",9,true,4,,,,,,,/Negative/Worry/,Negative,0.417,Worry,0.267
,,,,,,,,UgwCrpqcq9lNQOvIWsN4AaABAg.8_5basWUM3r8_623LGcTIo,Szriko,1 month ago,1511034490634,"+bellabana
show me on the doll where the taysway hurt you",1,/Negative/Sadness/,Negative,0.652,Sadness,0.241
,,,,,,,,UgwCrpqcq9lNQOvIWsN4AaABAg.8_5basWUM3r8_CLZmXof4K,Chase Williams,3 weeks ago,1511812090637,"You're just spouting an opinion yet you think you know what's going on. Who's the gullible one? Taylor Swift is a human being after all, yeah she is business oriented and she does it very well, but she sincerely cares about her fans and reaches out to them in ways I haven't seen many other artists do. It's very clear to see that about her, so the fact that you're spewing this nonsense tells me that you haven't really done anything to research if what you say is true, you simply say it assuming you're right. So ignorant.",0,/Positive/Love/,Positive,0.45,Love,0.262
,,,,,,,,UgwCrpqcq9lNQOvIWsN4AaABAg.8_5basWUM3r8_Cv7FPJ6qo,bellabana,3 weeks ago,1511812090639,Chase Williams you just proved my point!,1,/Negative/Worry/,Negative,0.382,Worry,0.239
,,,,,,,,UgwCrpqcq9lNQOvIWsN4AaABAg.8_5basWUM3r8_JkV0XmyEK,Chase Williams,3 weeks ago,1511812090641,Lol no I didn't. Keep on telling yourself that though.,0,/Negative/Worry/,Negative,0.584,Worry,0.228
UgxelKrtQHVLBDelbOJ4AaABAg,gj804,1 month ago,1511034490174,"BTW...if you're whining about TYT doing stories about pop culture, then haven't been paying attention.",1,false,0,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.443,Empty tweets / Garbage / No sentiments,0.538
UgwwrT6CtUzJCSk_NF54AaABAg,gj804,1 month ago,1511034490177,Welp...I knew this would trigger the Swiftees,3,false,0,,,,,,,/Negative/Boredom/,Negative,0.497,Boredom,0.241
UgxobyLeHusDD06Yd514AaABAg,Jivajen Moreno-Adams,1 month ago,1511034490180,"Ok, As a TYT supporter, ya’all have gone silly.  can you please go back to doing real meaningful journalism",6,false,0,,,,,,,/Negative/Worry/,Negative,0.38,Worry,0.269
UgzF-XwQfQby9A84vEV4AaABAg,Mr Nicinator,1 month ago,1511034490183,Lol what the.... This isnt political News this is Trash Talk,7,false,0,,,,,,,/Negative/Worry/,Negative,0.423,Worry,0.26
UgxtboPRiOtxtALV-9x4AaABAg,DV556,1 month ago,1511034490186,What seriously? Wtf tyt? Kind of a bit of a reach.,12,false,0,,,,,,,/Negative/Worry/,Negative,0.627,Worry,0.248
UgxNgNlK9e92yp633jB4AaABAg,DRock7977,1 month ago,1511034490190,ACLU is a disgusting piece of shit organisation.,9,true,3,,,,,,,/Negative/Hate/,Negative,0.567,Hate,0.239
,,,,,,,,UgxNgNlK9e92yp633jB4AaABAg.8_4jc44qWfg8_4s8h1OcPV,L Collins,1 month ago,1511034490597,"DRock7977 
You must be shit as well",1,/Negative/Hate/,Negative,0.491,Hate,0.265
